ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
76,fail,0.0332474121382258,0.0373662763973468,0.0254522728706373,0,eP=3.737e-02 eF=2.545e-02
77,fail,0.0312829371028126,0.0359262126444265,0.0292046380957939,0,eP=3.593e-02 eF=2.920e-02
78,fail,0.0186888143615304,0.0314336791000568,0.0229030930963697,-4.44089209850063e-16,eP=3.143e-02 eF=2.290e-02
79,fail,0.0470003457531301,0.0256612507467456,0.0207660800483579,-2.22044604925031e-16,eP=2.566e-02 eF=2.077e-02
80,fail,0.0333894895133194,0.0328216644792161,0.0258296297646343,0,eP=3.282e-02 eF=2.583e-02
81,fail,0.0404781474348349,0.0260200914173321,0.0197735094964829,0,eP=2.602e-02 eF=1.977e-02
82,fail,0.0105752200495959,0.0317761170943398,0.0194908794700955,2.22044604925031e-16,eP=3.178e-02 eF=1.949e-02
83,fail,0.0257799808811139,0.0627477979501555,0.0383713260145239,0,eP=6.275e-02 eF=3.837e-02
84,fail,0.032889242210732,0.0419367602684789,0.0349686751260056,4.44089209850063e-16,eP=4.194e-02 eF=3.497e-02
85,fail,0.0205954920491511,0.0243049297546754,0.0211512077258909,0,eP=2.430e-02 eF=2.115e-02
86,fail,0.0338031661683536,0.0489665720636572,0.0345767617209519,0,eP=4.897e-02 eF=3.458e-02
87,fail,0.05161710457298,0.0450890309802526,0.0340271293912812,0,eP=4.509e-02 eF=3.403e-02
88,fail,0.0200155998556627,0.0303712121917184,0.022484860817352,2.22044604925031e-16,eP=3.037e-02 eF=2.248e-02
89,fail,0.0364104303945176,0.036781161758699,0.0238818871348771,0,eP=3.678e-02 eF=2.388e-02
90,fail,0.0178797540844815,0.0177905795029634,0.0163788787568741,2.22044604925031e-16,eP=1.779e-02 eF=1.638e-02
91,fail,0.0422281603353997,0.0384492615582478,0.0266260582900315,-4.44089209850063e-16,eP=3.845e-02 eF=2.663e-02
92,fail,0.0233380621783656,0.0223183062480705,0.0172697402325005,2.22044604925031e-16,eP=2.232e-02 eF=1.727e-02
93,fail,0.0141475441352246,0.0184694633927829,0.0154008425213555,0,eP=1.847e-02 eF=1.540e-02
94,fail,0.0253270162242641,0.0352687976259986,0.0294170495315247,2.22044604925031e-16,eP=3.527e-02 eF=2.942e-02
95,fail,0.0204363182173634,0.0162725874093335,0.014172561248627,-2.22044604925031e-16,eP=1.627e-02 eF=1.417e-02
96,fail,0.0277849322390611,0.0301579684744051,0.0254183187247912,-2.22044604925031e-16,eP=3.016e-02 eF=2.542e-02
97,fail,0.0407320314912137,0.0385447244204723,0.0387574450800582,2.22044604925031e-16,eP=3.854e-02 eF=3.876e-02
98,fail,0.0496947807809289,0.0317334333349977,0.0240875256552948,2.22044604925031e-16,eP=3.173e-02 eF=2.409e-02
99,fail,0.109504855918886,0.0323272454298667,0.0369942533948872,2.22044604925031e-16,eP=3.233e-02 eF=3.699e-02
100,fail,0.0243218342166857,0.0514364133123124,0.0321288048249469,6.66133814775094e-16,eP=5.144e-02 eF=3.213e-02
