ScenarioID,Status,ErrTheta,ErrP,ErrF,SumPtrue,Note
37,fail,0.065078222409902,0.100062215858203,0.0713677238084392,0,eP=1.001e-01 eF=7.137e-02
38,fail,0.155618311405828,0.116201260782502,0.0993640201238855,2.22044604925031e-16,eP=1.162e-01 eF=9.936e-02
39,fail,0.120334747437465,0.133258595428562,0.125875913441155,2.22044604925031e-16,eP=1.333e-01 eF=1.259e-01
40,fail,0.0424073612051193,0.0338236503458029,0.0313377047943751,2.22044604925031e-16,eP=3.382e-02 eF=3.134e-02
41,fail,0.080819115755931,0.0840782337100594,0.0631521113361707,6.66133814775094e-16,eP=8.408e-02 eF=6.315e-02
42,fail,0.144662183025272,0.079984903700182,0.0725899778522878,2.22044604925031e-16,eP=7.998e-02 eF=7.259e-02
43,fail,0.0595197595438542,0.0476423981898939,0.0347610561327825,4.44089209850063e-16,eP=4.764e-02 eF=3.476e-02
44,fail,0.0883488549302754,0.0863766951833349,0.0733032564521366,0,eP=8.638e-02 eF=7.330e-02
45,fail,0.0341173591108407,0.0690884016464444,0.0464230336691039,0,eP=6.909e-02 eF=4.642e-02
46,fail,0.069645315190927,0.123750670888631,0.0775918113376504,2.22044604925031e-16,eP=1.238e-01 eF=7.759e-02
47,fail,0.0323443123610425,0.102609105444707,0.0687212384073467,-4.44089209850063e-16,eP=1.026e-01 eF=6.872e-02
48,fail,0.0758083455809548,0.0556025439980198,0.0548141561129585,6.66133814775094e-16,eP=5.560e-02 eF=5.481e-02
49,fail,0.0399902924697615,0.0474064151090496,0.045056516836271,-6.66133814775094e-16,eP=4.741e-02 eF=4.506e-02
50,fail,0.0676898396627061,0.0305983996711822,0.0248185799253334,4.44089209850063e-16,eP=3.060e-02 eF=2.482e-02
51,fail,0.0314011779889019,0.0576673256188799,0.0395479896258276,0,eP=5.767e-02 eF=3.955e-02
52,fail,0.040791407778112,0.0713004992658144,0.0515227619978575,2.22044604925031e-16,eP=7.130e-02 eF=5.152e-02
53,fail,0.0693703675295621,0.0969265646959643,0.0704857676633011,6.66133814775094e-16,eP=9.693e-02 eF=7.049e-02
54,fail,0.115593091807756,0.0574895588067033,0.0661224827261024,0,eP=5.749e-02 eF=6.612e-02
55,fail,0.019061106477738,0.0309105343960841,0.0241252154343322,0,eP=3.091e-02 eF=2.413e-02
56,fail,0.094699583273637,0.116958808346854,0.106744319555607,0,eP=1.170e-01 eF=1.067e-01
57,fail,0.102443257940662,0.0732778889858259,0.0524470722706531,2.22044604925031e-16,eP=7.328e-02 eF=5.245e-02
58,fail,0.124518526062408,0.164404012838327,0.112104991040281,0,eP=1.644e-01 eF=1.121e-01
59,fail,0.0488209292362175,0.0658771262539938,0.06297587359391,-2.22044604925031e-16,eP=6.588e-02 eF=6.298e-02
60,fail,0.103488619128887,0.0604691822829017,0.0517371737290256,-2.22044604925031e-16,eP=6.047e-02 eF=5.174e-02
61,fail,0.0618010575022502,0.104630928583646,0.0682132895800306,0,eP=1.046e-01 eF=6.821e-02
62,fail,0.164077241940624,0.0650961971984023,0.0533367534787239,2.22044604925031e-16,eP=6.510e-02 eF=5.334e-02
63,fail,0.030758108398196,0.0462506726249272,0.0406807772770037,0,eP=4.625e-02 eF=4.068e-02
64,fail,0.0813884680881706,0.133479658995887,0.0944201264382877,-4.44089209850063e-16,eP=1.335e-01 eF=9.442e-02
65,fail,0.0766619290093207,0.041196491482597,0.040745494036723,0,eP=4.120e-02 eF=4.075e-02
66,fail,0.0647007581763667,0.0579291772737013,0.0543780080269366,0,eP=5.793e-02 eF=5.438e-02
67,fail,0.0377413107130169,0.045480677140704,0.0296181712438892,-2.22044604925031e-16,eP=4.548e-02 eF=2.962e-02
68,fail,0.140088820617568,0.0444803887080369,0.0502896636756871,6.66133814775094e-16,eP=4.448e-02 eF=5.029e-02
69,fail,0.135053357319855,0.086388473870421,0.0770784428890436,4.44089209850063e-16,eP=8.639e-02 eF=7.708e-02
70,fail,0.152883409216379,0.0587562589136195,0.0593628963440303,0,eP=5.876e-02 eF=5.936e-02
71,fail,0.039403505459435,0.108872496714983,0.0647051201364751,-2.22044604925031e-16,eP=1.089e-01 eF=6.471e-02
72,fail,0.0503369446374275,0.0421969133203576,0.0311569273814532,0,eP=4.220e-02 eF=3.116e-02
73,fail,0.0614746127402108,0.0604685432965697,0.054888625281334,0,eP=6.047e-02 eF=5.489e-02
74,fail,0.0431700010385007,0.0552525725769292,0.0466726637939119,0,eP=5.525e-02 eF=4.667e-02
75,fail,0.0463597944050818,0.161322800163233,0.0934362335249529,2.22044604925031e-16,eP=1.613e-01 eF=9.344e-02
76,fail,0.0831185303455652,0.0934156909933674,0.0636306821765936,0,eP=9.342e-02 eF=6.363e-02
77,fail,0.0782073427570313,0.0898155316110661,0.0730115952394849,0,eP=8.982e-02 eF=7.301e-02
78,fail,0.0467220359038258,0.0785841977501419,0.0572577327409242,-4.44089209850063e-16,eP=7.858e-02 eF=5.726e-02
79,fail,0.117500864382825,0.064153126866864,0.0519152001208946,-2.22044604925031e-16,eP=6.415e-02 eF=5.192e-02
80,fail,0.0834737237832994,0.0820541611980404,0.0645740744115858,0,eP=8.205e-02 eF=6.457e-02
81,fail,0.101195368587087,0.0650502285433304,0.0494337737412071,0,eP=6.505e-02 eF=4.943e-02
82,fail,0.0264380501239896,0.0794402927358498,0.0487271986752388,2.22044604925031e-16,eP=7.944e-02 eF=4.873e-02
83,fail,0.0644499522027849,0.156869494875389,0.0959283150363097,0,eP=1.569e-01 eF=9.593e-02
84,fail,0.0822231055268301,0.104841900671197,0.0874216878150141,4.44089209850063e-16,eP=1.048e-01 eF=8.742e-02
85,fail,0.0514887301228777,0.060762324386689,0.0528780193147276,0,eP=6.076e-02 eF=5.288e-02
86,fail,0.0845079154208844,0.122416430159142,0.0864419043023796,0,eP=1.224e-01 eF=8.644e-02
87,fail,0.129042761432451,0.112722577450631,0.085067823478203,0,eP=1.127e-01 eF=8.507e-02
88,fail,0.0500389996391576,0.0759280304792967,0.0562121520433802,2.22044604925031e-16,eP=7.593e-02 eF=5.621e-02
89,fail,0.0910260759862949,0.0919529043967478,0.059704717837193,0,eP=9.195e-02 eF=5.970e-02
90,fail,0.0446993852112039,0.0444764487574085,0.0409471968921853,2.22044604925031e-16,eP=4.448e-02 eF=4.095e-02
91,fail,0.105570400838499,0.0961231538956195,0.0665651457250787,-4.44089209850063e-16,eP=9.612e-02 eF=6.657e-02
92,fail,0.0583451554459143,0.0557957656201765,0.0431743505812514,2.22044604925031e-16,eP=5.580e-02 eF=4.317e-02
93,fail,0.0353688603380626,0.0461736584819573,0.038502106303389,0,eP=4.617e-02 eF=3.850e-02
94,fail,0.0633175405606602,0.0881719940649963,0.0735426238288116,2.22044604925031e-16,eP=8.817e-02 eF=7.354e-02
95,fail,0.0510907955434087,0.0406814685233333,0.0354314031215674,-2.22044604925031e-16,eP=4.068e-02 eF=3.543e-02
96,fail,0.0694623305976522,0.0753949211860124,0.0635457968119779,-2.22044604925031e-16,eP=7.539e-02 eF=6.355e-02
97,fail,0.101830078728034,0.0963618110511809,0.0968936127001453,2.22044604925031e-16,eP=9.636e-02 eF=9.689e-02
98,fail,0.124236951952322,0.0793335833374942,0.0602188141382369,2.22044604925031e-16,eP=7.933e-02 eF=6.022e-02
99,fail,0.273762139797214,0.0808181135746665,0.092485633487218,2.22044604925031e-16,eP=8.082e-02 eF=9.249e-02
100,fail,0.0608045855417142,0.128591033280781,0.0803220120623672,6.66133814775094e-16,eP=1.286e-01 eF=8.032e-02
